 2023-10-22 16:58:50,423-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\4. Sistema e componentes.ts
 2023-10-22 16:58:50,481-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\5. Exemplo didático.ts
 2023-10-22 16:58:50,537-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\6. Inversão de controle e injeção de dependência.ts
 2023-10-22 16:58:50,597-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\7. Trocando a dependência sem abrir o componente pai.ts
 2023-10-22 16:58:50,651-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\8. Frameworks.ts
 2023-10-22 16:58:50,707-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\9. Criando projeto Spring Boot.ts
 2023-10-22 16:58:50,767-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\10. Importando o projeto no STS e Intellij.ts
 2023-10-22 16:58:50,821-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\11. Implementando o projeto no Spring Boot.ts
 2023-10-22 16:58:50,878-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\12. DESAFIO Componentes e injeção de dependência.ts
 2023-10-22 16:58:50,937-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\1. Apresentação do capítulo.ts
 2023-10-22 16:58:50,992-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\2. Material de apoio do capítulo.ts
 2023-10-22 16:58:51,052-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\3. Antes de prosseguir com o capítulo.ts
 2023-10-22 16:58:51,110-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\4. Documento de requisitos do sistema DSCommerce.ts
 2023-10-22 16:58:51,164-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\5. Baixando o projeto pronto.ts
 2023-10-22 16:58:51,225-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\6. Criando o projeto DSCommerce.ts
 2023-10-22 16:58:51,279-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\7. Entidade User, banco H2.ts
